idx,smiles,metal_type,logK1_true,logK1_pred,uncertainty,cv,agreement_ratio,mean_attr,is_agreed,criterion_used,scenario,n_nodes
8404,O=C(O)CCN1(CCO)->[Zn+2]<-O=C(O)CC1,Zn,4.6,4.497165012359619,0.1029001629253745,0.022881117913746238,0.6,-0.21351723670959472,True,mean,A,15
8405,O=C(O)CCN1(O)->[Cu+2]<-O=C(O)CC1,Cu,7.3,8.0000901222229,0.9088260058361622,0.11360197097175155,0.38461538461538464,0.12246531706589919,True,mean,C,13
8406,O=C(O)CCN1->[AlH+3]<-n2cccc3c(S(=O)(=O)O)cc1c(O)c32,Al,11.88,11.497313499450684,0.3782448168811725,0.032898539028203784,0.8181818181818182,0.3325735872442072,True,both,A,22
8407,O=C(O)CCN1->[Ca+2]<-N(CCC(=O)O)CC1,Ca,1.0,1.836643433570862,0.4465768817545937,0.24314838339978948,0.8666666666666667,-0.35878127415974936,True,both,C,15
8408,O=C(O)CCN1->[Cd+2]<-N(CCC(=O)O)CC1,Cd,6.85,6.318056964874268,0.4768370222624966,0.07547209924087568,0.3333333333333333,0.06817312240600586,False,none,B,15
8409,O=C(O)CCN1->[Cd+2]<-O=C(O)CC1,Cd,3.56,3.352275276184082,0.34057756805761963,0.10159594305313178,0.6666666666666666,-0.2303011417388916,True,mean,C,12
8410,O=C(O)CCN1->[Co+2]<-N(CCC(=O)O)CC1,Co,7.3,7.238936519622802,0.24423490198927925,0.0337390583999769,0.4,0.0319215456644694,True,mean,A,15
8411,O=C(O)CCN1->[Co+2]<-NCC1=O,Co,3.05,2.8515196800231934,0.1553239706965133,0.05447059397298283,0.6363636363636364,-0.45844101905822754,True,mean,A,11
8412,O=C(O)CCN1->[Co+2]<-NCCC1=O,Co,3.0,2.7064335346221924,0.07293248157424902,0.026947819202377016,0.5833333333333334,-0.42092132568359375,True,mean,A,12
8413,O=C(O)CCN1->[Co+2]<-O=C(O)CC1,Co,4.92,4.886289882659912,0.321048194211056,0.06570387797710632,0.4166666666666667,0.1062735120455424,False,none,B,12
8414,O=C(O)CCN1->[Cu+2]<-N(CCC(=O)O)CC1,Cu,15.1,14.615640640258789,0.821625357308166,0.05621548706151125,0.9333333333333333,1.203557840983073,True,both,A,15
8415,O=C(O)CCN1->[Cu+2]<-NCC1=O,Cu,5.71,5.740732097625733,0.3119787449437966,0.05434476642322773,0.45454545454545453,-0.5536716634576971,True,mean,A,11
8416,O=C(O)CCN1->[Cu+2]<-NCCC1=O,Cu,5.5,6.159422206878662,0.4086499295665352,0.06634549732768229,0.5,-0.4467658996582031,True,mean,A,12
8417,O=C(O)CCN1->[Cu+2]<-O=C(O)CC1,Cu,9.43,8.590768241882325,0.7028713594394965,0.08181705519802153,0.75,0.4172275463740031,True,both,A,12
8418,O=C(O)CCN1->[Fe+2]<-N(CCC(=O)O)CC1,Fe,6.3,5.987333965301514,0.5175707393038415,0.08644427424682286,0.6,-0.4286803881327311,True,mean,A,15
8419,O=C(O)CCN1->[Fe+3]<-N(CCC(=O)O)CC1,Fe,13.1,13.5349552154541,1.900863542203596,0.1404410662573309,0.4666666666666667,-0.4243278503417969,False,none,D,15
8420,O=C(O)CCN1->[La+3]<-N(CCC(=O)O)CC1,La,5.8,5.375430488586426,0.35836004842682617,0.06666629755286146,0.4666666666666667,-0.24789148966471355,True,mean,A,15
8421,O=C(O)CCN1->[Mg+2]<-N(CCC(=O)O)CC1,Mg,2.2,2.4858960151672362,0.31829884882702775,0.12804189993667717,0.8666666666666667,-0.23459574381510417,True,both,C,15
8422,O=C(O)CCN1->[Mn+2]<-N(CCC(=O)O)CC1,Mn,3.4,3.72768087387085,0.26598100679460074,0.07135294457714783,0.7333333333333333,-0.28994833628336586,True,both,A,15
8423,O=C(O)CCN1->[Ni+2]<-N(CCC(=O)O)CC1,Ni,9.3,9.456371307373047,0.22845681690638392,0.024159036218074286,0.6666666666666666,0.6324384053548177,True,mean,A,15
8424,O=C(O)CCN1->[Ni+2]<-NCC1=O,Ni,4.09,3.930766487121582,0.24994553585313234,0.06358697131260072,0.5454545454545454,-0.31331443786621094,True,mean,A,11
8425,O=C(O)CCN1->[Ni+2]<-NCCC1=O,Ni,3.94,3.6909482955932615,0.17335820164252372,0.04696847199119573,0.5,-0.36297555764516193,True,mean,A,12
8426,O=C(O)CCN1->[Ni+2]<-O=C(O)CC1,Ni,6.16,5.84464807510376,0.22184554167765697,0.03795704015484603,0.4166666666666667,0.23024853070576987,False,none,B,12
8427,O=C(O)CCN1->[Zn+2]<-N(CCC(=O)O)CC1,Zn,8.85,7.727163791656494,0.47445163156617054,0.0614004885050406,0.6666666666666666,0.21064761479695637,True,mean,A,15
8428,O=C(O)CCN1->[Zn+2]<-O=C(O)CC1,Zn,4.95,4.835355281829834,0.3247661266711335,0.06716489435461565,0.5,0.007644971211751302,False,none,B,12
8429,O=C(O)CCN1CCN2(CCC(=O)O)->[Ce+3]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Ce,16.49,14.609130668640137,1.7036178782954183,0.11661322750383725,0.7419354838709677,0.8121232063539566,True,both,C,31
8430,O=C(O)CCN1CCN2(CCC(=O)O)->[Co+2]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Co,16.87,15.967950439453125,0.7345570102058664,0.0460019595496079,0.8387096774193549,1.0050819766136907,True,both,A,31
8431,O=C(O)CCN1CCN2(CCC(=O)O)->[Cu+2]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Cu,17.25,17.107888603210448,1.0131565195510028,0.05922159905582241,0.6129032258064516,0.5210353482154108,True,mean,A,31
8432,O=C(O)CCN1CCN2(CCC(=O)O)->[Eu+3]<-N(CCC(=O)O)(CC2)Cc2cccc(n2)C1,Eu,10.7,14.687526893615722,4.561289264398718,0.31055529616639477,0.5161290322580645,0.08050861666279455,True,mean,C,31
8433,O=C(O)CCN1CCN2(CCC(=O)O)->[Eu+3]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Eu,16.74,14.559352684020997,2.0822167220898224,0.14301574852122867,0.5483870967741935,0.07807285554947392,True,mean,C,31
8434,O=C(O)CCN1CCN2(CCC(=O)O)->[Gd+3]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Gd,16.57,15.592528152465821,1.4959301496842727,0.0959389096531921,0.7419354838709677,0.804200126278785,True,both,A,31
8435,O=C(O)CCN1CCN2(CCC(=O)O)->[Ni+2]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Ni,16.97,15.825129508972168,0.6495446932656824,0.041045142341326085,0.6451612903225806,0.6492913153863722,True,mean,A,31
8436,O=C(O)CCN1CCN2(CCC(=O)O)->[Yb+3]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Yb,16.85,15.177411079406738,0.7811494152293978,0.05146789601615849,0.7419354838709677,0.8435571116785849,True,both,A,31
8437,O=C(O)CCN1CCN2(CCC(=O)O)->[Zn+2]<-N(CCC(=O)O)(CCOCCOCC2)CC1,Zn,16.46,16.004814529418944,1.0666180088454917,0.06664357196298078,0.7741935483870968,1.0232849736367502,True,both,A,31
8438,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Ce+3]<-N(CCC(=O)O)(CCOCC2)CC1,Ce,10.94,11.803680419921875,0.7950490437960623,0.06735602926475406,0.7419354838709677,0.6271924049623551,True,both,A,31
8439,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Co+2]<-N(CCC(=O)O)(CCOCC2)CC1,Co,13.61,14.458781051635743,0.28134649215514707,0.019458520822079807,0.7741935483870968,0.9355953585716986,True,both,A,31
8440,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Cu+2]<-N(CCC(=O)O)(CCOCC2)CC1,Cu,12.79,16.393081855773925,1.0833270619026845,0.0660844050822035,0.6774193548387096,0.5493870396767894,True,mean,A,31
8441,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Eu+3]<-N(CCC(=O)O)(CCOCC2)CC1,Eu,11.66,12.428492736816406,0.7777336583530297,0.06257666756719274,0.6129032258064516,0.2250461886006017,True,mean,A,31
8442,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Gd+3]<-N(CCC(=O)O)(CCOCC2)CC1,Gd,11.23,12.78959789276123,1.394190550401265,0.10900972509779695,0.5806451612903226,0.5817917393099877,True,mean,C,31
8443,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Ni+2]<-N(CCC(=O)O)(CCOCC2)CC1,Ni,14.12,14.431510925292969,0.6638218939432207,0.04599808692101618,0.6774193548387096,0.5846345963016633,True,mean,A,31
8444,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Yb+3]<-N(CCC(=O)O)(CCOCC2)CC1,Yb,11.96,12.671866989135742,0.5997415299040139,0.04732858468434082,0.7096774193548387,0.7585088360694147,True,both,A,31
8445,O=C(O)CCN1CCOCCN2(CCC(=O)O)->[Zn+2]<-N(CCC(=O)O)(CCOCC2)CC1,Zn,13.93,14.340729522705079,0.7167655119965762,0.049981105275136196,0.7741935483870968,0.8715480681388609,True,both,A,31
8446,O=C(O)CCNC(=O)CN1->[Cu+2]<-NCC1=O,Cu,5.242,5.412922668457031,0.27296660486392654,0.05042869103868732,0.5333333333333333,-0.2609841346740723,True,mean,A,15
8447,O=C(O)CCNC(=O)CN1->[Ni+2]<-NCC1=O,Ni,3.82,3.9066708087921143,0.059313007543829746,0.015182494365878875,0.6,-0.18361188570658366,True,mean,A,15
8448,O=C(O)CCP1(=O)CCC(O)=O->[Cd+2]<-O=C(O)CC1,Cd,1.75,1.7190763711929322,0.15574323065265444,0.09059703993521726,0.6666666666666666,-0.354477690325843,True,mean,A,18
8449,O=C(O)CCP1(=O)CCC(O)=O->[Cu+2]<-O=C(O)CC1,Cu,2.46,2.1848233222961424,0.11312250293356976,0.05177649917004893,0.7222222222222222,-0.48481127950880265,True,both,A,18
8450,O=C(O)CCP1(=O)CCC(O)=O->[Ni+2]<-O=C(O)CC1,Ni,1.32,1.727315902709961,0.13883400327292408,0.08037557174985156,0.7222222222222222,-0.17750216192669338,True,both,A,18
8451,O=C(O)CCP1(=O)CCC(O)=O->[Pb+2]<-O=C(O)CC1,Pb,2.63,2.343474006652832,0.05686134029581392,0.024263695750151963,0.6666666666666666,-0.2827323277791341,True,mean,A,18
8452,O=C(O)CCP1(=O)CCC(O)=O->[Zn+2]<-O=C(O)CC1,Zn,1.5,1.6164434909820558,0.1626628863052399,0.10063010999933905,0.7777777777777778,-0.22347795963287354,True,both,C,18
8453,O=C(O)CCP1CCC(O)=O->[Cd+2]<-O=C(O)CC1,Cd,5.0,4.648311996459961,0.4528640699559352,0.09742548914548448,0.6470588235294118,-0.029690251630895278,True,mean,A,17
8454,O=C(O)CCP1CCC(O)=O->[Ni+2]<-O=C(O)CC1,Ni,4.173,3.6485980987548827,0.4867959055661357,0.13341998553698178,0.5294117647058824,-0.06770125557394589,True,mean,C,17
8455,O=C(O)CCP1CCC(O)=O->[Pb+2]<-O=C(O)CC1,Pb,4.208,3.6308522701263426,0.2992773662329916,0.08242620298693058,0.7058823529411765,-0.31061438953175263,True,both,A,17
8456,O=C(O)CCP1CCC(O)=O->[Zn+2]<-O=C(O)CC1,Zn,2.91,2.583546495437622,0.22662177801105152,0.08771732129119839,0.5882352941176471,-0.1349804962382597,True,mean,A,17
8457,O=C(O)CCSC(SCCC(=O)O)C1SCCC(O)=O->[Ca+2]<-O=C(O)CCS1,Ca,2.59,2.2382122755050657,0.25757742047119864,0.1150817656082575,0.5555555555555556,-0.07959007333826136,True,mean,C,27
8458,O=C(O)CCSC(SCCC(=O)O)C1SCCC(O)=O->[Hg+2]<-O=C(O)CCS1,Hg,17.3,11.487729835510255,2.793652490458601,0.24318577564585583,0.8518518518518519,0.37068253976327403,True,both,C,27
8459,O=C(O)CCSC(SCCC(=O)O)C1SCCC(O)=O->[Mg+2]<-O=C(O)CCS1,Mg,1.92,1.7787635564804076,0.13496765124119867,0.07587722985974346,0.6296296296296297,-0.1560623425024527,True,mean,A,27
8460,O=C(O)CCSC(SCCC(=O)O)C1SCCC(O)=O->[Ni+2]<-O=C(O)CCS1,Ni,2.79,3.4355923175811767,0.5980894674381051,0.17408627454935893,0.5555555555555556,-0.10612738573992694,True,mean,C,27
8461,O=C(O)CCSC(SCCC(=O)O)C1SCCC(O)=O->[Zn+2]<-O=C(O)CCS1,Zn,3.0,2.6875446796417237,0.20195567634894493,0.07514504889119374,0.6296296296296297,-0.13403615245112666,True,mean,A,27
8462,O=C(O)CC[C@@H](C(=O)O)N1->[Cu+2]<-NCC1=O,Cu,6.32,6.612232780456543,0.3061653243542332,0.046302865389003134,0.5333333333333333,-0.37890424728393557,True,mean,A,15
8463,O=C(O)CC[C@@H](C(=O)O)N1->[Cu+2]<-N[C@@H](CC(=O)O)C1=O,Cu,7.15,7.045541667938233,0.27005478751904954,0.03832988295959888,0.6842105263157895,-0.06114618401778372,False,none,B,19
8464,O=C(O)CC[C@@H](C(=O)O)N1->[Cu+2]<-N[C@@H](Cc2ccc(O)cc2)C1=O,Cu,11.824,11.285876274108887,0.20428952336827585,0.01810134352056825,0.7391304347826086,0.6182413101196289,True,both,A,23
8465,O=C(O)CC[C@@H]1N->[Cu+2]<-N(CC(=O)O)C1=O,Cu,5.955,5.633185386657715,0.1494552320846362,0.02653121135310462,0.4,-0.04672654469807943,True,mean,A,15
8466,O=C(O)CC[C@@H]1N->[Cu+2]<-N([C@@H](CC(=O)O)C(=O)O)C1=O,Cu,6.89,6.749384498596191,0.09137656728908508,0.013538503741799057,0.21052631578947367,0.05850156984831158,False,none,B,19
8467,O=C(O)CC[C@@H]1N->[Cu+2]<-N([C@@H](CCC(=O)O)C(=O)O)C1=O,Cu,6.65,6.610475635528564,0.1420462263557443,0.02148804930046255,0.4,-0.11716740131378174,True,mean,A,20
8468,O=C(O)CC[C@@H]1N->[Cu+2]<-N2(CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)O)C1=O,Cu,5.18,5.089093780517578,0.31410084358632584,0.06172038817378224,0.5454545454545454,-0.11285266009244052,True,mean,A,33
8469,O=C(O)CC[C@@H]1N->[Fe+2]<-N([C@@H](CCC(=O)O)C(=O)N2CCC[C@@H]2C(=O)O)C1=O,Fe,4.4,5.852225875854492,1.900661781362931,0.3247758753134956,0.5555555555555556,-0.2042037292763039,True,mean,C,27
8470,O=C(O)CC[C@@H]1N->[Zn+2]<-N([C@@H](CCC(=O)O)C(=O)N2CCC[C@@H]2C(=O)O)C1=O,Zn,5.1,4.367753982543945,0.31682138541329946,0.07253645390273807,0.37037037037037035,-0.01815248418737341,True,mean,A,27
8471,O=C(O)CC[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)N1->[AlH+3]<-NCC1=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)O,Al,7.68,8.175657749176025,1.0140195742804752,0.1240291124445213,0.45652173913043476,-0.15811968886333963,False,none,D,46
8472,O=C(O)CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN12->[Cu+2]<-NCC2=O)C(=O)O,Cu,6.57,5.589527130126953,0.3614687439641922,0.06466893093977742,0.696969696969697,-0.1451797051863237,True,mean,A,33
8473,O=C(O)CC[C@H](NC(=O)[C@H](CCC(=O)O)N1->[Cu+2]<-N[C@@H](CCC(=O)O)C1=O)C(=O)O,Cu,5.69,6.376273059844971,0.21371743068260193,0.03351760953095038,0.6206896551724138,-0.1530665035905509,True,mean,A,29
8474,O=C(O)CC[C@H](NC(=O)c1ccc(N2->[AlH+3]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,Al,4.65,5.601125717163086,2.188855414442612,0.3907884816324468,0.6363636363636364,-0.3454366380518133,True,mean,C,33
8475,O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cd+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,Cd,5.56,5.753339672088623,0.1293930693986082,0.0224900799836897,0.45454545454545453,0.04388622804121538,False,none,B,33
8476,O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cr+3]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,Cr,3.12,5.281813097000122,2.724486446600729,0.5158240923269584,0.5454545454545454,0.0027306730096990414,False,none,D,33
8477,O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cu+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,Cu,4.78,4.774596405029297,0.20014596070001517,0.041918927532637616,0.6060606060606061,-0.21982558568318686,True,mean,A,33
8478,O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Pb+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,Pb,3.13,3.437074565887451,0.7500861059513546,0.21823387638891178,0.6060606060606061,-0.121891281821511,True,mean,C,33
8479,O=C(O)CCc1cn2->[Cu+2]<-[nH]1c2,Cu,4.51,5.938936328887939,0.6402207020268625,0.10780056672989173,0.36363636363636365,0.224647348577326,False,none,D,11
8480,O=C(O)CCc1cn2->[Ni+2]<-[nH]1c2,Ni,3.32,4.069978523254394,0.5747010794406591,0.1412049415388862,0.5454545454545454,-0.11917506564747203,True,mean,C,11
8481,O=C(O)CCc1cn2->[Zn+2]<-[nH]1c2,Zn,3.15,3.66234712600708,0.63372479255916,0.17303788274436085,0.5454545454545454,-0.10086655616760254,True,mean,C,11
8482,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ba+2]<-N(CC(=O)O)(CC(=O)O)C1,Ba,7.41,8.402594089508057,0.9499320247378851,0.1130522329912405,0.7419354838709677,0.30135574648457186,True,both,C,31
8483,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)C1,Ca,10.5,10.678009796142579,0.29707815131836013,0.027821490801186503,0.6129032258064516,0.19517581693587766,True,mean,A,31
8484,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Cd+2]<-N(CC(=O)O)(CC(=O)O)C1,Cd,16.18,16.562188720703126,0.4246544934046636,0.025639998466738607,0.6129032258064516,0.3735675811767578,True,mean,A,31
8485,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Co+2]<-N(CC(=O)O)(CC(=O)O)C1,Co,13.8,14.375965309143066,0.2896299770620944,0.02014681941934645,0.6129032258064516,0.5053882598876953,True,mean,A,31
8486,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)C1,Cu,18.37,20.42221870422363,1.8995256443400144,0.09301269719274738,1.0,0.8654196339268838,True,both,A,31
8487,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Mg+2]<-N(CC(=O)O)(CC(=O)O)C1,Mg,9.21,8.81166934967041,0.4853435407563656,0.055079636048136475,0.6774193548387096,0.22805930722144344,True,mean,A,31
8488,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ni+2]<-N(CC(=O)O)(CC(=O)O)C1,Ni,18.0,18.417623901367186,0.423750329972913,0.023007871821155875,0.6129032258064516,0.5968299373503654,True,mean,A,31
8489,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Sr+2]<-N(CC(=O)O)(CC(=O)O)C1,Sr,8.56,9.384594345092774,0.8625974004973748,0.09191632251514728,0.7419354838709677,0.28296710598853325,True,both,A,31
8490,O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)C1,Zn,15.8,16.260589599609375,0.9093436776372743,0.055923167611285095,0.6774193548387096,0.6294551972419985,True,mean,A,31
8491,O=C(O)CN(CC(=O)O)CC(=O)N1->[Co+2]<-N(CC(=O)O)C(=O)C1,Co,6.84,6.968771934509277,0.8294798158169768,0.11902811910221979,0.4090909090909091,-0.0008449446071277965,False,none,D,22
8492,O=C(O)CN(CC(=O)O)CC(=O)N1->[Cu+2]<-N(CC(=O)O)C(=O)C1,Cu,11.0,9.143996906280517,1.4612896680454535,0.15980863543837953,0.6818181818181818,0.3295269879427823,True,mean,C,22
8493,O=C(O)CN(CC(=O)O)CC(=O)N1->[Fe+3]<-N(CC(=O)O)C(=O)C1,Fe,10.01,13.146561241149902,4.13766085099296,0.3147333188576884,0.5454545454545454,-0.5436427593231201,False,none,D,22
8494,O=C(O)CN(CC(=O)O)CC(=O)N1->[Ni+2]<-N(CC(=O)O)C(=O)C1,Ni,8.02,7.436606407165527,0.6769833067637013,0.09103390305978751,0.5,0.2855622334913774,True,mean,A,22
8495,O=C(O)CN(CC(=O)O)CC(=O)N1->[Zn+2]<-N(CC(=O)O)C(=O)C1,Zn,7.63,7.253803634643555,0.4563905462059776,0.06291741122220276,0.4090909090909091,0.4290099252354015,True,mean,A,22
8496,O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Co,8.58,8.642787551879882,0.1850889131935314,0.021415418588331833,0.5483870967741935,0.06231143397669638,True,mean,A,31
8497,O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Cu,10.4,10.656350708007812,0.3958766335943107,0.03714936233253149,0.6451612903225806,-0.1484079360961914,False,none,B,31
8498,O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Ni,10.0,9.635443687438965,0.21726867391340374,0.02254890184212703,0.5806451612903226,-0.06894153164279077,False,none,B,31
8499,O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Co,8.54,8.859727096557616,0.4579402146110037,0.051687846546529984,0.5172413793103449,0.13175217858676253,True,mean,A,29
8500,O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Cu,10.69,10.643943977355956,0.654262447798224,0.061468046918520904,0.6551724137931034,-0.117706298828125,False,none,B,29
8501,O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Fe+3]<-N(CC(=O)O)(CC(=O)O)CC1=O,Fe,14.0,22.28334617614746,1.3191978820884602,0.05920106754435992,0.8275862068965517,0.9464944642165611,True,both,A,29
8502,O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,Ni,9.735,9.89670295715332,0.423773947647066,0.042819709703499076,0.6551724137931034,-0.023083588172649515,False,none,B,29
8503,O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Th+4]<-N(CC(=O)O)(CC(=O)O)CC1=O,Th,14.0,13.81141185760498,0.39680792164622763,0.028730438693545527,0.8275862068965517,0.3741503748400458,True,both,A,29
8504,O=C(O)CN(CC(=O)O)N1->[Cd+2]<-NC1=O,Cd,5.7,6.327120685577393,0.5062179205160197,0.08000762837825083,0.21428571428571427,0.4115461621965681,False,none,B,14
8505,O=C(O)CN(CC(=O)O)N1->[Cd+2]<-NC1=S,Cd,7.4,6.2782261848449705,1.5585012598283174,0.24823910670666635,0.2857142857142857,0.34553749220711844,False,none,D,14
8506,O=C(O)CN(CC(=O)O)N1->[Co+2]<-NC1=O,Co,5.9,5.743502902984619,0.4030757855909347,0.07017943446698283,0.2857142857142857,0.35712030955723356,False,none,B,14
8507,O=C(O)CN(CC(=O)O)N1->[Co+2]<-NC1=S,Co,5.4,4.955770111083984,0.6061349033815934,0.1223089226891141,0.5,-0.4762823241097586,True,mean,C,14
8508,O=C(O)CN(CC(=O)O)N1->[Cu+2]<-NC1=O,Cu,8.4,8.315803623199463,0.21380402497575846,0.02571056685120451,0.5,0.23921189989362443,True,mean,A,14
8509,O=C(O)CN(CC(=O)O)N1->[Cu+2]<-NC1=S,Cu,8.1,8.486643600463868,0.7902492212007188,0.09311681489222959,0.42857142857142855,-0.4101511069706508,False,none,B,14
8510,O=C(O)CN(CC(=O)O)N1->[Gd+3]<-NC1=S,Gd,4.01,4.568242168426513,1.0554185387051471,0.23103384185709133,0.42857142857142855,-0.7008803912571498,True,mean,C,14
8511,O=C(O)CN(CC(=O)O)N1->[La+3]<-NC1=S,La,2.61,3.5186651229858397,1.8470261002650317,0.5249223883794026,0.5714285714285714,-0.6310166120529175,True,mean,C,14
8512,O=C(O)CN(CC(=O)O)N1->[Mg+2]<-NC1=O,Mg,1.4,1.9316888332366944,0.5722176917821751,0.2962266395790982,0.5714285714285714,-0.08817198446818761,True,mean,C,14
8513,O=C(O)CN(CC(=O)O)N1->[Mg+2]<-NC1=S,Mg,0.7,1.8233574628829956,0.46981573893279127,0.2576651855143882,0.5,-0.07244945423943656,True,mean,C,14
8514,O=C(O)CN(CC(=O)O)N1->[Mn+2]<-NC1=O,Mn,2.6,3.419566106796265,0.7928454236604643,0.23185556263547955,0.7142857142857143,-0.08007121086120605,True,both,C,14
8515,O=C(O)CN(CC(=O)O)N1->[Mn+2]<-NC1=S,Mn,2.0,1.8752131462097168,0.12650113961155451,0.06745960578787831,0.6428571428571429,-0.3556279114314488,True,mean,A,14
8516,O=C(O)CN(CC(=O)O)N1->[Nd+3]<-NC1=S,Nd,3.19,5.283567667007446,1.9037767515055153,0.36032031223777117,0.42857142857142855,-0.2495103222983224,True,mean,C,14
8517,O=C(O)CN(CC(=O)O)N1->[Ni+2]<-NC1=O,Ni,6.4,6.286518573760986,0.2736361663861881,0.04352745691841357,0.35714285714285715,0.3193606989724295,False,none,B,14
8518,O=C(O)CN(CC(=O)O)N1->[Ni+2]<-NC1=S,Ni,5.9,5.742465972900391,0.2723015988866924,0.04741893119989338,0.5,-0.07617054666791644,True,mean,A,14
8519,O=C(O)CN(CC(=O)O)N1->[Sr+2]<-NC1=O,Sr,2.3,2.216613292694092,0.10730003880319816,0.04840719811473508,0.5,0.14458392347608293,False,none,B,14
8520,O=C(O)CN(CC(=O)O)N1->[Sr+2]<-NC1=S,Sr,2.2,1.9259833574295044,0.18890323193769554,0.09808144562049251,0.14285714285714285,0.02737823554447719,False,none,B,14
8521,O=C(O)CN(CC(=O)O)N1->[Yb+3]<-NC1=S,Yb,4.35,4.138272762298584,0.32325953469598934,0.07811460318445428,0.42857142857142855,-0.5664407866341727,True,mean,A,14
8522,O=C(O)CN(CC(=O)O)N1->[Zn+2]<-NC1=O,Zn,6.6,6.264937210083008,0.3877494920076017,0.0618919997128693,0.2857142857142857,0.7651024375643048,False,none,B,14
8523,O=C(O)CN(CC(=O)O)N1->[Zn+2]<-NC1=S,Zn,5.8,5.613157653808594,1.1690727071949085,0.2082736276615496,0.35714285714285715,0.15714546612330846,False,none,D,14
8524,O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CC1,Ca,10.45,11.164837265014649,0.38771703773017036,0.03472661791006066,0.4807692307692308,0.05943841200608473,True,mean,A,52
8525,O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1,Cu,21.3,20.737956619262697,0.5117826386396626,0.024678547073644044,0.75,0.3503302794236403,True,both,A,52
